Phylogroup,Country,Acquisition,Host,Infection_status,iutA,fyuA,iucA,iucC,iucD,iucB,allA,ybbW,allB,ybbY,allC,allD,allS,allR,kvgS,kvgA,rmpA2,rmpA,clbB,clbR,clbO,clbC,clbJ,clbP,clbK,clbL,clbM,clbG,clbH,clbF,clbN,clbD,clbA,clbQ,clbE,clbI,pcoA,pcoE,pcoS,pcoC,pcoD,pcoB,pcoR,mrkC,mrkD,mrkJ,mrkJ2,mrkH2,mrkB,mrkF,mrkA,mrkI,mrkI2,mrkI3,mrkI4,kfuB,kfuC,kfuA,pbrA,pbrR,pbrBC,mceI,mceG,mceJ,mceH,mceD,mceC,mceE,mceA,mceB,iroN,iroD,iroB,iroC,silE,silC,silS,silR,terZ,terD,terE,terW,terB,terA,terC,terX,terY,gcl,fdrA,ylbE,KP1_1364,glxK,arcC,glxR,ylbF,KP1_1371,hyi,irp1,ybtQ,ybtP,ybtE,ybtS,ybtX,irp2,ybtU,ybtA,ybtT,Aac3_IIa_AGly.match,Aac3_I_AGly.match,Aac6_32_AGly_1.match,Aac6_Ia_AGly.match,Aac6_Iaa_AGly.match,Aac6_Iai_e_AGly.match,AacAad_AGly.match,AacAad_AGly_3.match,AadA4_5_AGly.match,AadA_AGly.match,AadA_AGly_2.match,AadB_AGly.match,Aph3__Ia_AGly.match,Aph4_Ia_AGly.match,AphA6_AGly.match,ArmA_AGly.match,RmtB_AGly.match,RmtC_AGly.match,RmtF_AGly.match,StrA_AGly.match,StrB_AGly.match,OqxA_Flq.match,OqxBgb_Flq.match,QnrB_Flq.match,QnrB_Flq_1.match,QnrB_Flq_2.match,Qnr_A_Flq.match,Qnr_S_Flq_1.match,CatA1_Phe.match,CatA2_Phe.match,CatBx_Phe.match,CatBx_Phe_1.match,CmlA_Phe.match,FloR_Phe.match,SulIII_Sul.match,SulII_Sul.match,SulI_Sul.match,TetA_Tet.match,TetB_Tet.match,TetC_Tet.match,TetD_Tet.match,TetG_Tet.match,TetRG_Tet.match,TetR_Tet.match,Arr_Rif.match,Dfr16_Tmt.match,Dfr23_Tmt.match,DfrA19_Tmt.match,DfrA1_Tmt.match,DfrA1_Tmt_1.match,DfrA25_Tmt.match,DfrA27_Tmt.match,DfrA5_Tmt.match,DfrA5_Tmt_1.match,DfrA7_Tmt.match,DfrA7_Tmt_1.match,DfrA_Tmt.match,DfrA_Tmt_1.match,DfrB_Tmt.match,EreA_MLS.match,ErmB_MLS.match,MefB_MLS.match,MphA_MLS.match,MsrE_MLS.match,MphE_MLS.match,ACT_MIR_Bla_3.match,AmpH_Bla.match,CARB_Bla.match,CMY_Bla_1.match,CMY_MOX_Bla_1.match,CTX_M_1_Bla.match,CTX_M_8_Bla_1.match,CTX_M_9_Bla.match,DHA_Bla.match,IMP_1_Bla_3.match,KPC_1_Bla.match,NDM_1_Bla.match,OXA_1_Bla.match,OXA_48_Bla.match,OXA_7_Bla.match,OXA_9_Bla.match,SCO_1_Bla.match,SHV_OKP_LEN_Bla.match,SHV_OKP_LEN_Bla_1.match,SHV_OKP_LEN_Bla_2.match,TEM_1D_Bla.match,VEB_1_Bla.match,Col156.match,ColE10.match,ColRNAI.match,Col_IRGK_.match,Col_MG828_.match,Col_MGD2_.match,ColpVC.match,IncA_C..match,IncFI..match,IncFIA_HI1_.match,IncFIB_AP001918_.match,IncFIB_K_.match,IncFIB_Mar_.match,IncFIB_pKPHS1_.match,IncFIB_pQil_.match,IncFII.match,IncFII_..match,IncFII_K_.match,IncFII_pCRY_.match,IncFII_pKPX1_.match,IncFII_pMET_.match,IncHI1B.match,IncHI2.match,IncHI2A.match,IncI1.match,IncL_M..match,IncL_M_pMU407_.match,IncN.match,IncQ1.match,IncR.match,IncX3.match,rep..match,repA_1.match
X104P_29H_182P,0.999999999999999,0.652509652509722,0.258687258687282,0.999999999999869,0.343629343629379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.594594594594595,0.598455598455598,0.552123552123552,0.594594594594595,0.594594594594595,0.602316602316602,0.594594594594595,0.907335907335907,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,0.841698841698842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.590733590733591,0.598455598455598,0.590733590733591,0.594594594594595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.247104247104247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849420849420849,0.895752895752896,1,1,1,1,0.158301158301158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,0.0772200772200781,1,1,1,1,1,1,1,1,1,0.223938223938223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.366795366795367,1,0.0849420849420851,1,0.173745173745174,1,0.305019305019305,1,1,1,1,1,1,1,1,1,1,1,0.239382239382239,1,1,1
X38P_69H_217P,0.142857142857158,0.652509652509722,0.617760617760684,0.999999999999869,0.532818532818586,1,1,1,1,1,1,0.0965250965250962,0.0926640926640926,0.0926640926640926,0.0926640926640926,0.0965250965250962,0.0965250965250962,0.0965250965250962,0.0965250965250962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.594594594594595,0.598455598455598,0.552123552123552,0.594594594594595,0.594594594594595,0.602316602316602,0.594594594594595,1,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,0.957528957528958,1,1,0.0656370656370656,1,1,0.332046332046332,1,0.393822393822394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.590733590733591,0.598455598455598,0.590733590733591,0.594594594594595,0.204633204633205,0.200772200772201,0.204633204633205,0.204633204633205,0.204633204633205,0.204633204633205,0.204633204633205,0.189189189189189,0.189189189189189,0.0965250965250962,0.0965250965250962,0.0965250965250962,0.0888030888030883,0.0926640926640926,0.0965250965250962,0.0926640926640926,0.0965250965250962,0.0965250965250962,1,1,1,1,1,1,1,1,1,1,1,0.247104247104247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.895752895752896,1,1,1,1,0.158301158301158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.555984555984556,0.0694980694980695,1,1,1,1,1,1,1,1,1,1,1,0.142857142857143,1,1,1,1,1,1,1,0.305019305019305,1,0.0154440154440176,1,1,1,1,1,1,1,1,1,0.239382239382239,1,1,1
X153P_132H,0.999999999999999,0.162162162162179,1,0.999999999999869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.594594594594595,0.598455598455598,0.552123552123552,0.594594594594595,0.594594594594595,0.602316602316602,0.594594594594595,0.907335907335907,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,0.841698841698842,1,1,1,1,0.293436293436293,0.393822393822394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.247104247104247,1,1,1,1,1,1,0.0888030888030883,1,0.216216216216217,1,1,1,1,1,1,1,1,1,0.250965250965251,0.250965250965251,0.849420849420849,0.895752895752896,1,1,1,1,1,1,0.0849420849420851,0.0463320463320456,1,1,1,1,0.247104247104247,0.235521235521236,0.173745173745174,1,1,1,1,1,0.177606177606178,1,1,1,1,1,0.0347490347490338,1,1,0.108108108108108,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,0.081081081081081,1,1,1,1,1,1,0.0579150579150575,1,1,1,1,1,1,1,0.196911196911197,1,1,1,1,1,1,1,1,1,0.0424710424710417,0.142857142857143,1,0.366795366795367,1,0.0849420849420851,1,1,1,0.305019305019305,1,1,1,1,1,1,1,1,1,1,1,0.239382239382239,1,1,1
X151P_110H,0.999999999999999,0.08108108108109,0.258687258687282,0.999999999999869,0.733590733590812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.594594594594595,0.598455598455598,1,0.594594594594595,0.594594594594595,0.602316602316602,0.594594594594595,0.907335907335907,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,0.841698841698842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.590733590733591,0.598455598455598,0.590733590733591,0.594594594594595,0.204633204633205,0.200772200772201,0.204633204633205,0.204633204633205,0.204633204633205,0.204633204633205,0.204633204633205,0.189189189189189,0.189189189189189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.216216216216217,0.16988416988417,0.0694980694980695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0270270270270287,1,0.0965250965250962,1,1,1,1,1,1,1,0.235521235521236,1,1,1,1,1,1,1,1,0.0308880308880309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,0.0772200772200781,1,1,1,1,1,1,1,1,1,1,0.555984555984556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.366795366795367,0.0308880308880309,1,1,0.173745173745174,1,1,0.00772200772200959,1,1,1,0.0347490347490338,0.0308880308880309,1,1,1,0.0656370656370656,1,1,1,1,1
X203P_75H_122P,0.069498069498077,0.999999999999869,0.617760617760684,0.999999999999869,0.733590733590812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.594594594594595,0.598455598455598,0.552123552123552,0.594594594594595,0.594594594594595,0.602316602316602,0.594594594594595,0.907335907335907,0.969111969111969,1,0.0849420849420851,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,1,1,0.0501930501930502,1,0.332046332046332,0.293436293436293,0.393822393822394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.590733590733591,0.598455598455598,0.590733590733591,0.594594594594595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849420849420849,0.895752895752896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.555984555984556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0308880308880309,1,0.00772200772200959,0.305019305019305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
X80H_18P,1,0.471431760626556,1,0.193884790086349,0.747161810372734,0.000145899192550916,0.0333758360594269,0.000666458058685617,0.0282183201494099,3.96015450457882e-05,0.000145899192550916,1,1,1,1,1,1,1,1,0.000787209010722566,0.000787209010722566,1,0.000176342878203849,0.00132855628416794,0.00132855628416794,0.0130161250343558,0.00132855628416794,0.10104398386002,0.00132855628416794,0.192908589051229,0.00132855628416794,0.00132855628416794,0.00132855628416794,0.00132855628416794,0.00132855628416794,0.00132855628416794,0.00132855628416794,0.00132855628416794,0.00132855628416794,0.00103266846770749,0.00103266846770749,0.062958268574338,0.00894457527866395,0.148081509150017,0.062958268574338,0.062958268574338,0.00949220233654134,0.062958268574338,0.410773472030569,0.750581340391094,0.28724411311559,1,0.647999329803687,0.86522666715508,0.672400978206336,0.517418428745346,0.206432554647791,1,1,1,0.975347394140002,0.958637256707816,0.989930569142993,0.000442886223854342,0.000545908729139496,0.0044779343475229,1,1,1,1,1,1,1,1,1,0.00217665611677467,0.00251543361064309,0.00217665611677467,0.000545908729139496,0.0601253825623271,0.224443222919062,0.210268341198903,0.217283106561978,0.00289906204680302,0.00260189449416781,0.00289906204680302,0.00289906204680302,0.00289906204680302,0.00289906204680302,0.00289906204680302,0.00185218161400383,0.00185218161400383,1,1,1,1,1,1,1,1,1,1,0.192186261785586,0.0063595563943599,0.0063595563943599,0.0333758360594269,0.0063595563943599,0.0310782977460302,0.0935577312893019,0.0063595563943599,0.0333758360594269,0.0063595563943599,0.925820847361601,1,1,1,1,1,1,0.57294035506954,1,1,1,1,1,1,1,1,1,1,1,1,1,0.861298419346479,0.944435335139492,1,1,0.276331934762372,1,0.793567445352209,0.604958277962091,1,0.352000670196314,1,1,1,1,1,0.914649101803628,0.825812520290361,1,1,0.75612178004411,1,1,0.833138161960393,0.462595451689383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.712755886884409,1,1,1,0.981711360184715,1,1,1,1,1,1,0.327599021793664,1,1,1,0.420553000937751,1,1,1,1,0.325474732479577,0.956733499117357,1,1,1,1,1,1,1,1,1,1,1,1,0.75612178004411,1,0.9849370668548,1,1,0.249418659608906,0.483356552900052,1,0.817625406427638,1,1,0.0347490347490363,0.0151121827763287,1,1,1,1,1,0.462595451689383,1,1,1,1,1
X34P_34H,1,0.468243717102137,0.90005422951541,1,0.221689185579803,0.342807335951301,0.117475668614235,0.423741334322715,0.503488312641674,0.423741334322715,0.342807335951301,0.438741027573076,0.454203266430277,0.454203266430277,0.454203266430277,0.438741027573076,0.438741027573076,0.438741027573076,0.438741027573076,0.616276257477223,0.616276257477223,0.969111969111969,0.33072602014685,0.57644675908532,0.57644675908532,0.596070478543543,0.57644675908532,0.909830484077158,0.57644675908532,0.826856914890374,0.57644675908532,0.57644675908532,0.57644675908532,0.57644675908532,0.57644675908532,0.57644675908532,0.57644675908532,0.57644675908532,0.57644675908532,0.596070478543543,0.596070478543543,0.417743177115508,0.691141087591377,0.0162194590031747,0.699182202605373,0.699182202605373,0.682991726798346,0.699182202605373,0.0288547488851142,1,1,0.486564335746155,1,1,1,1,1,0.57644675908532,0.658493246075811,1,0.0375018428536942,0.264270327143156,0.325264000627552,0.454203266430277,0.438741027573076,0.470140223147129,0.637078831569281,0.637078831569281,0.637078831569281,0.658493246075811,0.616276257477223,0.616276257477223,0.616276257477223,0.616276257477223,0.616276257477223,0.33072602014685,0.319018904389439,0.33072602014685,0.438741027573076,0.707113311191552,0.40862991343298,0.426880807813232,0.417743177115508,0.4873323462594,0.161922625482658,0.4873323462594,0.4873323462594,0.4873323462594,0.4873323462594,0.4873323462594,0.533555938697731,0.533555938697731,0.438741027573076,0.438741027573076,0.438741027573076,0.470140223147129,0.454203266430277,0.438741027573076,0.454203266430277,0.438741027573076,0.438741027573076,0.486564335746155,0.212238142753007,0.112753028669945,0.112753028669945,0.117475668614235,0.112753028669945,0.122370488139829,0.14961951337338,0.112753028669945,0.117475668614235,0.112753028669945,0.687080638480212,1,1,0.969111969111969,1,0.999161952650325,1,0.847894812924735,0.98819484950313,0.762436997990779,0.862127948294939,0.900400309645665,0.355273057258621,0.909830484077158,1,1,0.80071124169226,1,1,0.360993003969625,0.360993003969625,0.0197685050652799,0.0398104087877444,0.969111969111969,0.939061985573614,0.972975811618085,0.983730954079062,0.630287833124465,0.967712356898371,0.486564335746155,0.680534861007219,1,0.57644675908532,0.952748805410107,0.826856914890374,0.370726963208748,0.908567563233148,0.212238142753007,0.98819484950313,1,0.679853605080686,0.972975811618085,0.972975811618085,0.204304006575324,0.57644675908532,0.998982596777962,0.80071124169226,0.939061985573614,0.969111969111969,0.972975811618085,0.969111969111969,0.969111969111969,0.395082197163401,0.775291837194093,0.853746570659167,1,0.969111969111969,0.438741027573076,1,1,1,0.881398281449748,0.33072602014685,1,1,1,0.0995996903543353,0.997524988566523,0.939061985573614,0.939061985573614,0.503488312641674,0.969111969111969,0.520925137321905,0.959996548743102,0.939061985573614,1,1,0.616276257477223,1,0.750581340391094,1,0.939061985573614,0.127442839979821,0.245781514200719,0.557390667875888,0.510225443162668,0.750581340391094,0.969111969111969,0.969111969111969,0.503488312641674,0.969111969111969,0.969111969111969,0.909830484077158,0.80071124169226,0.952748805410107,0.703219356374126,0.286044080415553,0.969111969111969,0.671626228567714,0.775291837194093,0.486564335746155,0.775291837194093,0.854631183527157,0.939061985573614,0.799851660095667,0.999161952650325,0.995127091959392,0.969111969111969,0.814771304034888,0.998496488644133,0.998982596777962,0.969111969111969,0.80071124169226,0.750581340391094,0.57644675908532,0.969111969111969,0.706374558637173,0.909830484077158,0.969111969111969,0.992005124612069
X14H_27P,0.0683675678301171,0.0503433631262946,1.63726034572484e-05,0.0197001171317065,0.00193357918368951,0.0777937070664575,0.930025053687286,0.0270450143740193,0.129432741433639,0.0270450143740193,0.0777937070664575,0.415168777506115,0.490611184422922,0.490611184422922,0.490611184422922,0.415168777506115,0.415168777506115,0.415168777506115,0.415168777506115,0.265618915006132,0.265618915006132,0.397683397683444,0.0056155267442933,0.190699298030752,0.190699298030752,0.219037680037689,0.190699298030752,1,0.190699298030752,0.435364662967366,0.190699298030752,0.190699298030752,0.190699298030752,0.190699298030752,0.190699298030752,0.190699298030752,0.190699298030752,0.190699298030752,0.190699298030752,0.219037680037689,0.0645597265446849,0.00023520949327598,0.000133227557642481,0.00576372290620907,0.00023520949327598,0.00023520949327598,0.00051913024373602,0.00023520949327598,0.0942472058272583,0.0082237866295917,0.156360566576221,0.257720548050459,0.119179218588653,0.679770115804948,0.403979751266106,0.174847373060598,0.208693132926024,0.0903153216864892,0.174224272020312,1,0.332785763319938,0.120669230316233,0.40194479159282,0.331147465535845,0.291172364551034,0.326964172169213,0.153022518821125,0.153022518821125,0.153022518821125,0.174224272020312,0.113263163965962,0.113263163965962,0.113263163965962,0.113263163965962,0.113263163965962,0.0258054244149237,0.0158212386457706,0.0258054244149237,0.0357447075658993,0.00119235427085024,0.000133227557642481,0.000168179659479757,8.09561304341721e-05,0.250927145675752,0.305893428262554,0.250927145675752,0.250927145675752,0.250927145675752,0.250927145675752,0.250927145675752,0.100297552255894,0.100297552255894,0.415168777506115,0.415168777506115,0.415168777506115,0.326964172169213,0.490611184422922,0.415168777506115,0.490611184422922,0.415168777506115,0.415168777506115,0.583372834170564,0.909824687494106,0.930433708134083,0.930433708134083,0.930025053687286,0.930433708134083,0.858834183322046,0.846940389582686,0.930433708134083,0.930025053687286,0.930433708134083,0.000229932529263409,1,1,0.397683397683444,1,0.166561910748003,1,2.06550793118369e-06,0.126253561826011,6.14774123044496e-06,1.07399346794332e-05,0.201202332994874,0.00166295993263504,0.573374970171851,1,1,0.162681714773752,1,1,0.210888852003781,0.210888852003781,0.319034470948856,0.242300195507175,0.397683397683444,1,0.218084798113723,0.037215387986957,0.000513402798117768,0.729742907306612,0.0142728600090606,1.26301998664946e-05,1,0.233530130353723,0.0330512939694433,0.696879976961753,0.000991637026682941,1.23576158270913e-05,0.0164781437919739,0.435364662967366,1,0.0340463375396954,0.0779948281213298,0.0779948281213298,0.0257707256199673,0.00627836885094533,0.313948553917248,0.162681714773752,0.166561910748003,1,0.367822834091993,1,1,0.0406910100384953,0.204771365738481,0.66452075881594,1,0.397683397683444,4.24318921059205e-05,1,1,1,0.657811173992171,0.000496137051132272,1,1,1,0.526956281552592,0.573374970171851,0.528418784232916,0.166561910748003,0.00133593284327387,1,0.0160380848940085,0.190574092231048,0.166561910748003,1,1,2.02001006157385e-05,1,0.0779948281213298,1,1,0.92725567230647,0.168341863507268,0.0631843076021093,0.0335453365542215,0.0779948281213298,1,1,0.566433559004325,1,0.397683397683444,0.0230762323785622,0.723238239834514,0.0330512939694433,0.403979751266106,0.537817582338413,1,1.78184317686762e-16,1,0.138227919812097,0.313948553917248,2.91188222422761e-11,0.166561910748003,1.78391601303744e-19,0.166561910748003,0.182588736531907,1,0.264079361457142,0.0779948281213298,0.11747340766346,1,0.723238239834514,0.155449279796022,0.827367244320033,0.397683397683444,0.104557341245025,0.081300492032578,1,1
X198P_133H,1,0.452695220137176,0.339409176618576,0.456915387148053,0.3545838197002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.822932567118614,0.939061985573614,0.760976923767621,1,0.909311304660142,0.85839992816737,0.916704079494777,0.865583191164586,0.707940498638173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.368022507557391,0.361856873484781,0.368022507557391,0.368022507557391,0.368022507557391,0.368022507557391,0.368022507557391,0.343180389692018,0.343180389692018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.433869085031876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.721020023345605,0.989494477866571,1,1,1,1,0.292059501361827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.995420669839274,1,1,1,1,1,0.148753404567358,1,1,1,1,1,1,1,1,1,1,0.803807129388525,1,1,1,1,1,0.155876807039598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.517823471311844,1,1,1,0.349435814552093,1,1,1,1,1,1,1,1,1,1,1
X155P_33H,0.999999999999999,0.652509652509722,0.617760617760684,0.999999999999869,1,0.123552123552124,0.231660231660232,0.1003861003861,0.081081081081081,0.1003861003861,0.123552123552124,0.0965250965250962,0.0926640926640926,0.0926640926640926,0.0926640926640926,0.0965250965250962,0.0965250965250962,0.0965250965250962,0.0965250965250962,1,1,1,0.127413127413127,0.0656370656370656,0.0656370656370656,0.0617760617760621,0.0656370656370656,1,0.0656370656370656,1,0.0656370656370656,0.0656370656370656,0.0656370656370656,0.0656370656370656,0.0656370656370656,0.0656370656370656,0.0656370656370656,0.0656370656370656,0.0656370656370656,1,0.0617760617760621,0.594594594594595,0.598455598455598,0.552123552123552,0.594594594594595,0.594594594594595,0.602316602316602,0.594594594594595,0.907335907335907,0.969111969111969,0.872586872586873,1,0.953667953667954,1,0.957528957528958,1,0.841698841698842,1,1,1,0.332046332046332,0.293436293436293,0.393822393822394,0.0926640926640926,0.0965250965250962,0.0888030888030883,1,1,1,1,0.0579150579150575,0.0579150579150575,0.0579150579150575,0.0579150579150575,0.0579150579150575,0.127413127413127,0.131274131274131,0.127413127413127,0.0965250965250962,0.590733590733591,0.598455598455598,0.590733590733591,1,1,1,1,1,1,1,1,1,1,0.0965250965250962,0.0965250965250962,0.0965250965250962,0.0888030888030883,0.0926640926640926,0.0965250965250962,0.0926640926640926,0.0965250965250962,0.0965250965250962,0.0849420849420851,0.173745173745174,0.235521235521236,0.235521235521236,0.231660231660232,0.235521235521236,0.227799227799228,0.208494208494208,0.235521235521236,0.231660231660232,0.235521235521236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849420849420849,0.895752895752896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.555984555984556,1,1,1,1,1,0.081081081081081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
X112P_10H,0.999999999999999,0.652509652509722,0.258687258687282,0.999999999999869,0.733590733590812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.907335907335907,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,0.841698841698842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.247104247104247,1,1,1,1,1,1,0.0888030888030883,1,1,1,1,1,1,1,1,1,1,1,0.250965250965251,0.250965250965251,0.849420849420849,0.895752895752896,1,1,1,1,0.158301158301158,1,1,1,1,1,1,1,0.247104247104247,0.235521235521236,1,1,1,0.142857142857143,1,1,1,0.0656370656370656,1,1,1,1,1,1,0.00386100386100585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,0.081081081081081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.142857142857143,1,1,1,0.0849420849420851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.239382239382239,1,1,1
X119P_42H,1,0.999999999999894,1,0.600610926735449,0.375225219402345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.208546615568605,0.212662667191669,0.166721228254121,0.208546615568605,0.208546615568605,0.216832523411114,0.208546615568605,0.746082833224268,0.909830484077158,0.663263933556215,1,0.86685318926745,0.794938454878732,0.877467718115623,0.804958687503254,0.595000574730916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.204484019161424,0.212662667191669,0.204484019161424,0.208546615568605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.574851102767128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.611604533421564,0.970527309501158,1,1,1,1,0.404999425269084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.986832198487252,1,1,1,1,1,0.214998275807253,1,1,1,1,1,1,1,1,1,0.126863202512465,0.913736208641647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.747829735704136,1,0.234622628885591,1,0.437300350882832,1,0.666041159118709,1,1,1,0.476004722226784,1,1,1,1,1,1,1,0.561565909407734,1,1,1
